dow,lake_name,between,degree
16006900,mirage,7191,7962
15028900,unnamed,7901,7962
1041300,unnamed,5950,7971
16081200,kingfisher,7116,7971
34044300,unnamed,7700,7971
69078800,camp a,3265,7974
13010400,berglund marsh,5695,7974
38084600,unnamed,5981,7974
82009600,pepper's pond,6950,7974
60015500,unnamed,8900,7974
31032700,spring,9085,7974
6028700,unnamed,2673,7980
15015500,unnamed,5925,7980
34018200,unnamed,7014,7980
16061100,shadow,7461,7980
16009900,little,7612,7980
9005400,spruce,7877,7980
56155100,unnamed,8141,7980
60007800,unnamed,8536,7980
31087900,unnamed,8920,7980
61005700,unnamed,4842,7989
56027100,unnamed,5405,7989
19003200,horseshoe,5833,7989
71003200,unnamed,7527,7989
15029400,unnamed,8018,7989
56067200,unnamed,8861,7989
16086300,unnamed,4332,7995
16017700,dugout,4440,7995
49006200,unnamed,5183,7995
15023100,a. johnson pond,7130,7995
60028700,unnamed,7236,7995
38045700,pioneer,7262,7995
69071300,bluebill,8190,7995
69003400,kylen,8310,7995
4042900,unnamed,8753,7995
38048000,hood,3302,8004
16002000,unnamed,6011,8004
9013300,unnamed,6152,8004
38003900,unnamed,8597,8004
44024500,unnamed,8633,8004
13010700,hawkinson slough,8986,8004
11019800,blacksmith,9021,8004
16005600,cyprinid,4819,8011
31094000,unnamed,6346,8011
31001100,unnamed,7944,8011
60027000,unnamed,8492,8011
15003300,unnamed,8698,8011
13010800,bjorkman slough,8920,8011
38021700,unnamed,1963,8017
56063800,unnamed,4391,8017
73056300,unnamed,6735,8017
61009300,unnamed,7951,8017
16036200,slip,7976,8017
44054700,unnamed,8008,8017
58019900,unnamed,8129,8017
73051800,unnamed,8900,8017
13010500,unnamed,9146,8017
6011200,unnamed,3538,8026
58001200,mcgowan,4380,8026
69014100,unnamed,5010,8026
16029100,whale,5191,8026
16010200,twelve,8130,8026
58014100,stutz,3034,8031
16019900,lizz,4911,8031
16042700,muskeg,6163,8031
38050900,jitterbug,7308,8031
11061400,farber,7829,8031
21035700,unnamed,8405,8031
13012100,putz marsh,8920,8031
69111200,unnamed,2388,8038
75033900,unnamed,5830,8038
1025700,unnamed,6263,8038
60020300,unnamed,6466,8038
31018500,unnamed,7571,8038
60016600,unnamed,9058,8038
25001100,spring creek,4586,8044
16018000,swede,6185,8044
31010100,unnamed,8985,8044
73014600,unnamed,9103,8044
16011300,paddle,4226,8048
16003700,unnamed,4404,8048
16039500,famine,4493,8048
77021200,unnamed,5467,8048
56028100,unnamed,7082,8048
56054600,unnamed,7595,8048
56165400,unnamed,8794,8048
60034700,unnamed,8999,8048
69067500,unnamed,4554,8056
76017300,unnamed,4820,8056
56092300,unnamed,5963,8056
15019300,unnamed,8247,8056
16010100,pistol,8253,8056
73030300,unnamed,8747,8056
16051300,sitka,4983,8062
9012100,unnamed,8181,8062
60009800,unnamed,8963,8062
44055700,unnamed,1641,8065
38021500,embla,7156,8065
60007900,unnamed,7339,8065
38013200,fee,7467,8065
16085600,unnamed,7506,8065
38077200,jackpot,7638,8065
16005100,section fifteen,8256,8065
73036100,unnamed,8536,8065
13003800,round,8659,8065
38001700,blesener,4456,8074
16020000,road,5358,8074
38003700,paccini,6223,8074
16015100,blueberry,6610,8074
9010100,unnamed,6715,8074
3005300,unnamed,7492,8074
82005800,wojtowicz pond,8131,8074
49010900,overlook,8381,8074
1001100,cranberry,2292,8082
69023400,mirror,2844,8082
38049600,perdu,7450,8082
16016000,thompson,7484,8082
56051800,club,7760,8082
16087900,unnamed,8530,8082
4040500,unnamed,9056,8082
33012000,unnamed,2143,8089
16020200,squint,2448,8089
69085200,unnamed,4053,8089
16065000,legat,5432,8089
16005900,unnamed,5675,8089
11061500,unnamed,6909,8089
73018100,unnamed,7005,8089
16050900,no sleep,7211,8089
69005200,unnamed,7389,8089
9001300,third,8492,8089
60009600,unnamed,8999,8089
25002200,fredrickson,2015,8100
38024600,cramer homestead,3381,8100
69082500,unnamed,4849,8100
6025700,unnamed,5374,8100
49023400,unnamed,5803,8100
16057500,chase,6071,8100
1037100,unnamed,6270,8100
56089800,unnamed,7629,8100
60032400,unnamed,7984,8100
13012500,rondeau marsh,8054,8100
38041000,unnamed,2651,8110
30019900,johnson marsh,3270,8110
38089300,unnamed,3768,8110
73033300,unnamed,5701,8110
1025400,bone,6336,8110
38046700,unnamed,7224,8110
16047200,tack,7489,8110
69128800,unnamed,8678,8110
9009100,unnamed,4041,8118
15019800,unnamed,4459,8118
56051100,unnamed,5164,8118
16005700,paine,7646,8118
14007400,unnamed,8120,8118
38085200,unnamed,5237,8123
6019000,unnamed,6031,8123
38016700,baltic,6111,8123
16032500,tremble,5689,8126
38051700,unnamed,7193,8126
58004700,bartels,7955,8126
16000400,unnamed,8028,8126
60024900,unnamed,8035,8126
19007700,unnamed,8861,8126
69002600,holmsey,4165,8132
16030300,lum,6438,8132
69082600,unnamed,7409,8132
14032600,gjerve wpa,7553,8132
16007400,celery,7977,8132
69108100,unnamed,8963,8132
38006300,unnamed,4115,8138
47027700,unnamed,4939,8138
4043300,burns,5224,8138
13009500,trulson,5501,8138
16016800,kroft,7284,8138
30020000,unnamed,7297,8138
60018700,unnamed,7972,8138
16042300,sebeka,8001,8138
13011900,peterson slough,8708,8138
69036100,chase,8747,8138
16012500,ditty,8822,8138
16025800,shrike,4284,8149
16058400,arc,4385,8149
16088200,unnamed,5831,8149
18042200,unnamed,6537,8149
60012900,unnamed,6585,8149
60027400,unnamed,7703,8149
16018300,ptarmigan,8100,8149
31017100,crum,8515,8149
19004300,unnamed,8822,8149
69109700,unnamed,7753,8158
16036300,dogtrot,4170,8159
16080000,unnamed,4360,8159
39000900,north unit,5606,8159
69102900,little lost,5684,8159
4018300,wending,6814,8159
56029200,unnamed,7490,8159
69005100,snort,8999,8159
1005100,unnamed,2384,8166
17001400,unnamed,2687,8166
38047900,blinker,2933,8166
16061400,unnamed,3651,8166
18046000,ashenbrenner,3932,8166
4002500,fields,7428,8166
56152000,maine,8672,8166
56073000,unnamed,8794,8166
38017000,conic,2188,8174
38033200,struggle,4405,8174
38023700,unnamed,5660,8174
38015800,kivandeba,6305,8174
71004800,unnamed,6809,8174
16000700,taylor,7390,8174
38031500,boga,7786,8174
9006400,flower,4988,8181
16002800,nisula,5915,8181
14015200,unnamed,6667,8181
16087800,unnamed,6750,8181
69113800,unnamed,6830,8181
38021600,totem,7323,8181
69004300,bundle,8295,8181
11042500,unnamed,8708,8181
69036000,profit,9128,8181
38085000,unnamed,2870,8190
41011500,unnamed,5876,8190
38029600,unnamed,5975,8190
30019200,unnamed,6211,8190
16076300,jimmy,6686,8190
16007300,south bean,7741,8190
9013900,rogers,8467,8190
56072100,unnamed,9058,8190
11050600,unnamed,3972,8198
16087000,unnamed,5978,8198
56049600,unnamed,6740,8198
34039100,unnamed,3624,8201
19005300,unnamed,5194,8201
11097000,unnamed,5401,8201
69066700,gill,5426,8201
16046600,oberg,6045,8201
38054000,sink,6049,8201
15004200,bender,6677,8201
69060500,unnamed,6862,8201
69128100,unnamed,8597,8201
16047000,anderson,8670,8201
1027000,unnamed,1293,8211
9011300,unnamed,4366,8211
69115300,unnamed,6328,8211
60042100,unnamed,6596,8211
69041500,unnamed,7279,8211
16074100,fente,7535,8211
38064800,langley,7765,8211
16005300,woodpecker,8144,8211
69100700,mcniven,8397,8211
56068900,mule,8708,8211
11065700,unnamed,8822,8211
18015600,unnamed,8920,8211
16030900,swallow,4331,8223
16049200,temperance river,5131,8223
38010600,kickshaw,5568,8223
77013700,unnamed,6180,8223
56005900,unnamed,7264,8223
56064400,unnamed,7636,8223
38014600,kallio,8029,8223
1000600,mud,2226,8230
38048700,unnamed,4158,8230
38045100,briddle,4536,8230
56055600,unnamed,6039,8230
2012900,eckstrom,6389,8230
69128700,wet,7619,8230
60031100,unnamed,8143,8230
60013600,unnamed,8597,8230
49006800,cockburn,8851,8230
38020800,mist,2738,8239
16020600,unnamed,3242,8239
56069100,kempfer,5589,8239
69114800,unnamed,5621,8239
16046800,corny,5864,8239
69116100,unnamed,5907,8239
58011500,mud,6410,8239
49004900,mallard,6928,8239
1001200,louma,7422,8239
61007900,unnamed,8023,8239
1000700,jay,2331,8249
16065200,retreat,3199,8249
69127700,unnamed,4684,8249
60029400,unnamed,5808,8249
16028200,cleaver,6581,8249
1037000,unnamed,7022,8249
56156800,unnamed,7792,8249
38003500,unnamed,8018,8249
56056700,unnamed,8900,8249
1025100,spalding,5940,8258
56037600,unnamed,6291,8258
16009500,unnamed,6524,8258
71004900,unnamed,7175,8258
49011200,unnamed,7664,8258
69082700,unnamed,7825,8258
4043000,unnamed,8851,8258
38028400,unnamed,3612,8265
16036400,bulge,4014,8265
16019100,thrush,4330,8265
1026200,unnamed,5423,8265
16080200,diamond,6188,8265
49011300,unnamed,6801,8265
69111800,unnamed,6960,8265
38048600,brunch,7201,8265
69115900,unnamed,7940,8265
16014000,unnamed,8016,8265
9007200,school,8509,8265
38050500,haven,1837,8276
16076100,redpoll,3259,8276
38090000,slade,5875,8276
2014200,unnamed,6645,8276
9008000,black,8633,8276
1026000,unnamed,5749,8281
56075800,deadwood,8422,8281
49009900,bass,8474,8281
60034500,unnamed,8606,8281
61022200,unnamed,2794,8285
38024300,kennedy,4678,8285
69098800,hush,5870,8285
38021300,chaco,6915,8285
38017500,clam,7504,8285
16021600,gore,7833,8285
47035000,unnamed,7833,8285
69071200,mallard,8081,8285
22009700,unnamed,1365,8293
17006200,unnamed,3386,8293
1001300,kelly,4035,8293
9006100,springer,4998,8293
56043400,unnamed,5564,8293
77026500,unnamed,6995,8293
16041000,whack,8067,8293
16012400,pitcher,8436,8293
56042000,unnamed,8531,8293
31090300,hale,9085,8293
69113300,unnamed,4196,8303
58021000,unnamed,5252,8303
16018100,dane,6322,8303
38028200,orchid,6383,8303
38034400,assawan,7161,8303
9007400,kettle,8242,8303
31089700,little moose,8327,8303
31026200,unnamed,8633,8303
7011000,porter,9058,8303
25000400,grotes pond,3334,8312
16058300,meditation,4716,8312
69047200,deposit,6216,8312
49011400,unnamed,6821,8312
56050900,little crow,6881,8312
16085100,unnamed,6901,8312
9009000,unnamed,7147,8312
9015300,unnamed,7212,8312
16057200,iris,7906,8312
13012400,wallin marsh,8100,8312
58010000,unnamed,8581,8312
9007600,unnamed,8822,8312
1026900,unnamed,2270,8324
1009500,unnamed,3416,8324
1002100,floodwood pond,4609,8324
58003200,headquarters,6318,8324
69102200,unnamed,8807,8324
49012500,unnamed,9020,8324
16087200,unnamed,3502,8330
16043100,trump,4489,8330
31098500,unnamed,5157,8330
16032600,bunga,5939,8330
58010600,little mud,6919,8330
69039700,clearwater,8025,8330
38046400,flapper,8269,8330
60023200,unnamed,8524,8330
9007100,walli,4184,8338
9010600,unnamed,6986,8338
14033600,hartke,7789,8338
31105600,hope,8546,8338
73003000,unnamed,8707,8338
16079600,unnamed,4416,8343
69000900,kookoosh,6303,8343
16068700,duck,7419,8343
49003100,lodemeier,7536,8343
56041800,unnamed,8575,8343
31017800,coppersmith,9128,8343
16068400,alcove,5015,8349
16021300,hooker,5254,8349
16021800,marie,5304,8349
60027200,unnamed,5403,8349
16087600,unnamed,7380,8349
16021900,helen,7934,8349
58011400,unnamed,8248,8349
69112800,unnamed,8248,8349
69070900,teal,8266,8349
69108400,unnamed,8342,8349
70021100,unnamed,8411,8349
69075200,pot hole,8619,8349
69052400,unnamed,8769,8349
31052300,unnamed,8822,8349
13007700,unnamed,8999,8349
69013700,quick,9021,8349
58011800,devils,3147,8365
16061900,onagon,3615,8365
31099700,unnamed,5386,8365
44045100,unnamed,6047,8365
16021200,fag,7679,8365
69089400,unnamed,8160,8365
56067600,south nelson,4628,8371
58012700,little bass,4754,8371
69113600,unnamed,5280,8371
56072200,bass,6324,8371
58015600,unnamed,6830,8371
69124200,unnamed,7904,8371
56077500,unnamed,8315,8371
49015100,unnamed,8861,8371
71000200,twin,8861,8371
8001800,somsen,1965,8380
16025700,babble,4494,8380
16018500,bulb,4919,8380
9015000,unnamed,5340,8380
58019800,unnamed,6273,8380
1005000,unnamed,6384,8380
1005400,unnamed,7080,8380
11090300,unnamed,8006,8380
16025500,unnamed,8023,8380
9014900,unnamed,8169,8380
56076700,unnamed,8422,8380
49007400,mud,8838,8380
73020900,unnamed,8851,8380
69026100,square,8920,8380
70000900,krenz,9085,8380
38051000,cattyman,3691,8395
69084400,unnamed,5785,8395
69115400,unnamed,6361,8395
69113100,unnamed,6564,8395
69022800,unnamed,6716,8395
38041400,unnamed,6842,8395
69112900,unnamed,7605,8395
69078000,yates,7817,8395
69071000,unnamed,8011,8395
71005100,unnamed,8133,8395
47025800,unnamed,8433,8395
16027900,tunmore,1961,8406
38027400,warbler,3455,8406
38089500,unnamed,4242,8406
44045200,unnamed,5478,8406
9011100,unnamed,5636,8406
80007900,unnamed,5750,8406
36001300,little dawson,6599,8406
49025700,unnamed,6636,8406
36001200,miller,7416,8406
9005200,lac,8234,8406
69113900,unnamed,8619,8406
73020300,roman marsh,9085,8406
31026300,birch,6230,8418
31098900,unnamed,6809,8418
69117200,unnamed,7993,8418
69035500,unnamed,8753,8418
69073500,wheel,1934,8422
69079100,beaver,5078,8422
4027100,heart,5440,8422
16001600,unnamed,6249,8422
38020000,pear,7442,8422
9014300,unnamed,7479,8422
16021700,prop,8056,8422
31094100,unnamed,8240,8422
60006300,unnamed,8546,8422
60037900,unnamed,8942,8422
16001400,stevens,1455,8432
15024100,unnamed,3662,8432
80004800,unnamed,4252,8432
61008500,unnamed,4671,8432
19034200,unnamed,5058,8432
85002600,unnamed,5274,8432
58003500,little mud,6535,8432
31095700,unnamed,6716,8432
18014900,hampton,6824,8432
16029000,vireo,6923,8432
16080300,gump,7502,8432
13012000,roos marsh,7870,8432
1026300,unnamed,8241,8432
56041700,unnamed,8653,8432
16030800,prune,4768,8446
58015500,unnamed,7809,8446
61027400,unnamed,7896,8446
69013600,marion,7959,8446
58011200,zalesky,8515,8446
69114900,unnamed,8596,8446
58010900,rutledge,8653,8446
9015400,unnamed,8782,8446
16019500,lantern,3648,8454
16001300,prout,5113,8454
38046600,termulo,5949,8454
69082300,mud,6243,8454
56058000,unnamed,6735,8454
33010700,unnamed,7851,8454
60039400,unnamed,8445,8454
9009700,unnamed,8485,8454
13015400,unnamed,8653,8454
71017300,unnamed,4132,8463
54000500,unnamed,5103,8463
58015200,unnamed,5296,8463
16017100,slough,5765,8463
6033500,unnamed,6375,8463
31046800,lincoln,6873,8463
60036200,unnamed,7045,8463
69094200,evelyn,7054,8463
31088800,unnamed,7134,8463
69118400,unnamed,7805,8463
61022800,unnamed,8136,8463
9015100,unnamed,8253,8463
56028600,unnamed,8678,8463
31099300,unnamed,8900,8463
16033800,whisker,4085,8477
13010600,unnamed,4365,8477
58016500,unnamed,5538,8477
34047200,unnamed,6735,8477
56039700,unnamed,8359,8477
69081200,unnamed,9058,8477
49006600,coon stump,9103,8477
6029100,unnamed,2655,8484
69014000,wigwam,3872,8484
36001000,unnamed,4001,8484
48002500,wright,5323,8484
49021200,unnamed,6397,8484
58010800,clear,8490,8484
69112700,unnamed,8524,8484
38076100,fools,8645,8484
13009300,green marsh,8920,8484
36003800,pine,8963,8484
69025800,little skeleton,9021,8484
15010100,unnamed,1948,8495
69079500,gate,5470,8495
16037700,hilly,6124,8495
49006500,bass,6544,8495
69115500,unnamed,6805,8495
56132200,unnamed,7092,8495
56077300,unnamed,7568,8495
9011000,mud,8044,8495
58015300,unnamed,8769,8495
56070300,mccoy,8807,8495
56068800,unnamed,8880,8495
73019400,unnamed,8942,8495
56037300,unnamed,8999,8495
73023800,unnamed,2314,8508
16029200,belly,4736,8508
48000800,unnamed,6592,8508
56028500,unnamed,6924,8508
16023700,unnamed,6996,8508
5004900,unnamed,8242,8508
16046500,bradley,8581,8508
69026000,skeleton,8942,8508
60022400,unnamed,6687,8516
31019500,unnamed,6855,8516
9008200,unnamed,6979,8516
58009400,unnamed,7920,8516
30006200,adams,8224,8516
60039200,unnamed,8224,8516
60005100,unnamed,8248,8516
31090900,unnamed,8794,8516
69115600,unnamed,8794,8516
49007000,ericson,8807,8516
13010000,hall marsh,9058,8516
74000600,rickert,9103,8516
80006600,wadena city pond,1275,8528
38023900,unnamed,2168,8528
16027600,goose,5290,8528
69114100,unnamed,5428,8528
61045200,unnamed,5874,8528
38015400,treasure,6256,8528
9010800,unnamed,6716,8528
60038100,unnamed,6975,8528
31026400,unnamed,7293,8528
58000400,mallard,7736,8528
31028200,unnamed,7782,8528
73044200,unnamed,8999,8528
31008500,bullhead,9128,8528
33003800,conger,3163,8541
56143800,unnamed,5499,8541
8010400,unnamed,8391,8541
69104900,unnamed,8653,8541
4047000,gunner,8716,8541
31088900,glove,9128,8541
61022000,unnamed,2135,8547
16084800,unnamed,5916,8547
69079200,candle,6952,8547
16017300,iota,6979,8547
61027000,unnamed,7047,8547
69052700,unnamed,8051,8547
69124500,tonikins,8315,8547
56027700,unnamed,8485,8547
9012600,unnamed,8492,8547
73032700,unnamed,8999,8547
15024000,unnamed,1667,8557
6040700,unnamed,2560,8557
6009400,unnamed,4023,8557
58001900,kenney,4145,8557
38089400,unnamed,4563,8557
69086200,unnamed,5337,8557
5002200,unnamed,6614,8557
71005000,unnamed,7686,8557
13009200,green marsh,8003,8557
69113400,unnamed,8089,8557
16080100,larry,8213,8557
71003900,mud,8318,8557
38023600,unnamed,8483,8557
69004900,little butterball,8546,8557
6005100,unnamed,2553,8571
61005000,unnamed,6836,8571
56068300,unnamed,7517,8571
60039300,unnamed,7620,8571
4033900,unnamed,7811,8571
24005200,unnamed,7816,8571
65014500,lac mac,8069,8571
56076300,unnamed,8202,8571
34042500,unnamed,8416,8571
60026900,unnamed,8619,8571
58003700,walthausen,8633,8571
31032900,unnamed,9021,8571
76013900,unnamed,3036,8583
4027400,jordan,6358,8583
69000600,hart,7965,8583
16003100,loft,8524,8583
69121200,unnamed,8659,8583
31099000,unnamed,9128,8583
16017800,skidway,1795,8589
69117800,unnamed,3240,8589
69114700,unnamed,3583,8589
75036500,unnamed,4134,8589
13011800,allquist marsh,6312,8589
38035700,bedford,7761,8589
56157200,unnamed,8372,8589
30012900,radke,8422,8589
56075000,unnamed,9058,8589
56076200,unnamed,9058,8589
61031900,unnamed,4988,8599
38038200,arkose,5389,8599
61022100,unnamed,5708,8599
6031600,unnamed,6113,8599
58013300,unnamed,6528,8599
56069400,unnamed,6623,8599
31010200,unnamed,6855,8599
58014000,silberg,6867,8599
69109900,unnamed,7248,8599
38038000,spider,7518,8599
69113000,unnamed,8022,8599
61013600,unnamed,8154,8599
56074800,unnamed,8389,8599
60022900,unnamed,8501,8599
16017200,globe,8581,8599
69060700,knute,8986,8599
33011300,unnamed,4867,8615
1043000,unnamed,5163,8615
69108800,unnamed,7169,8615
38029700,snusbox,7598,8615
38031700,unnamed,7726,8615
14015300,unnamed,7727,8615
56160900,unnamed,7743,8615
56072000,unnamed,7748,8615
16033200,susana,8029,8615
56051000,unnamed,8089,8615
56114400,unnamed,8234,8615
16064900,last,8606,8615
56037400,unnamed,8729,8615
4046000,unnamed,8782,8615
31045300,unnamed,8822,8615
31017700,little island,9103,8615
69086100,gabrielson,5444,8631
38089700,unnamed,5676,8631
56042600,unnamed,6976,8631
4020000,unnamed,7036,8631
14009300,barnesville,7569,8631
4033500,caville,8769,8631
69110700,unnamed,8999,8631
60025400,unnamed,9021,8631
38076000,unnamed,2412,8639
69116000,unnamed,3652,8639
16076700,tern,7306,8639
16028100,unnamed,7933,8639
38001500,unnamed,8286,8639
31094700,unnamed,8986,8639
31007700,spot,9128,8639
6002500,unnamed,2916,8646
38017300,canoe,5209,8646
56072300,grass,6746,8646
73046800,unnamed,7065,8646
38016400,midas,7478,8646
38089600,unnamed,7561,8646
16085000,unnamed,8076,8646
58003000,mack,8999,8646
4027200,columbo,9021,8646
4027800,unnamed,5721,8655
69077100,kingberg,6381,8655
58009500,unnamed,7629,8655
56077200,unnamed,7847,8655
58022900,unnamed,8060,8655
30026700,mimi pool,8411,8655
38030500,andek,8861,8655
40004800,silver,9146,8655
38045600,hump,2912,8663
69010900,unnamed,5101,8663
61013700,unnamed,5491,8663
56027200,unnamed,6346,8663
16050200,unnamed,6656,8663
43013800,unnamed,6876,8663
56057900,unnamed,9021,8663
69112100,unnamed,4547,8670
56068000,aunie,8117,8670
56038900,unnamed,8192,8670
38020100,loki,8536,8670
56074100,unnamed,8606,8670
56077600,unnamed,8672,8670
56031300,unnamed,8963,8670
40005800,unnamed,9042,8670
73054800,unnamed,9085,8670
16038100,jock mock,1840,8679
16038900,mulligan,4299,8679
16031600,flicker,4431,8679
6009700,unnamed,4741,8679
6011300,unnamed,5595,8679
38007500,short,8318,8679
56030900,unnamed,8436,8679
30017100,christenson marsh,8492,8679
69076700,unnamed,8524,8679
