"dow","id","acre","utm_x","utm_y","county","county_name","inspect","include_insp","infest","lake_name","accessible","ramp","ramp_per_acre","infest_zm","infest_ss","zm_suit","ss_suit","nLake50","nLake30","nLake20","nLake10","acre20","acre50","acre200","acre500","acre1000","acre2500","acreInf","countypop","d2HWYmeter","boatPerHour","nAccess","dataTraffic","annualTraffic1","annualTraffic2"
"3008800",1612,208,320320,5220706,"3","becker",0,0,0,"bass",1,1,0.00480769230769231,0,0,1,1,735,345,220,62,0,0,0,1,0,0,0,33734,2510.342903,NA,1,NA,1228.951293144,522.734
"41008200",1613,208,235508,4937148,"41","lincoln",0,0,0,"steep bank",1,1,0.00480769230769231,0,0,1,0,22,12,8,4,0,0,0,1,0,0,0,5783,3789.748561,NA,1,NA,1399.090581744,597.7957
"43007600",1614,208,397065,4978402,"43","mahnomen",0,0,0,"bear",1,1,0.00480769230769231,0,0,1,1,302,87,42,13,0,0,0,1,0,0,0,35842,4470.066404,NA,1,NA,1284.613039464,525.20905
"69018600",1615,208,573163,5316618,"69","saint louis",0,0,0,"coxey pond",0,0,0,0,0,1,0,543,278,148,49,0,0,0,1,0,0,0,199980,12304.85409,NA,1,NA,1768.02123012,558.174
"86009500",1616,208,430226,5011540,"86","wright",0,0,0,"black",0,0,0,0,0,1,0,471,239,135,56,0,0,0,1,0,0,0,132550,3456.880617,NA,1,NA,1464.862977264,457.3503
"38033400",1617,207,629528,5313809,"38","lake",0,0,0,"kiana",0,0,0,0,0,1,0,1142,597,334,101,0,0,0,1,0,0,0,10625,35841.93134,NA,1,NA,1121.199957192,276.13718
"13000100",1618,206,518200,5023669,"13","chisago",0,0,0,"blooms",0,0,0,0,0,1,0,319,140,76,31,0,0,0,1,0,0,0,54748,1361.925714,NA,1,NA,1690.582647672,251.07832
"21015000",1619,206,302478,5078246,"21","douglas",0,0,0,"grants",1,1,0.00485436893203883,0,0,1,1,729,329,200,77,0,0,0,1,0,0,0,37456,551.6498625,NA,1,NA,1449.704808408,476.49408
"29022700",1620,206,347753,5240590,"29","hubbard",0,0,0,"evergreen",1,1,0.00485436893203883,0,0,1,1,748,282,117,22,0,0,0,1,0,0,0,20718,9678.958582,NA,1,NA,1093.569996192,405.2908
"41006700",1621,206,238445,4934265,"41","lincoln",0,0,0,"perch",0,0,0,0,0,1,0,23,13,7,3,0,0,0,1,0,0,0,5783,757.9112892,NA,1,NA,1645.74078372,309.35352
"46001600",1622,206,381279,4821507,"46","mcleod",0,0,0,"north silver",0,0,0,0,0,1,1,37,29,22,12,0,0,0,1,0,0,0,19829,1409.727752,NA,1,NA,1207.68422196,292.53857
"56036800",1623,206,291569,5176924,"56","otter tail",0,0,0,"graham",0,0,0,0,0,1,1,898,377,202,46,0,0,0,1,0,0,0,58085,539.6081995,NA,1,NA,2076.384289128,317.05118
"58013700",1624,206,495945,5111288,"58","pine",0,0,0,"bass",1,1,0.00485436893203883,0,0,1,0,186,67,39,23,0,0,0,1,0,0,0,28874,4730.806468,NA,1,NA,1132.525597368,326.2693
"69024100",1625,206,571000,5215099,"69","saint louis",0,0,0,"thompson",0,0,0,0,0,1,0,206,116,52,15,0,0,0,1,0,0,0,199980,23006.17784,NA,1,NA,1695.712426824,324.03818
"18028500",1626,205,418249,5166927,"18","crow wing",0,0,0,"big bird",0,0,0,0,0,1,0,937,415,216,64,0,0,0,1,0,0,0,63940,7929.420457,NA,1,NA,1637.664379752,273.36526
"21034300",1627,205,291978,5092683,"21","douglas",0,0,0,"long",1,1,0.0048780487804878,0,0,1,1,843,436,227,64,0,0,0,1,0,0,0,37456,1994.464764,NA,1,NA,1384.554305016,369.69778
"34018600",1628,205,340668,5002481,"34","kandiyohi",0,0,0,"swan",0,0,0,0,0,1,0,222,116,85,32,0,0,0,1,0,0,0,42495,181.1773513,NA,1,NA,1932.983877864,194.2147
"34035200",1629,205,328190,5025320,"34","kandiyohi",0,0,0,"glesne",0,0,0,0,0,1,1,288,166,72,23,0,0,0,1,0,0,0,42495,536.7024907,NA,1,NA,1588.1275878,270.12582
"69046900",1630,205,558481,5341938,"69","saint louis",0,0,0,"heritage",0,0,0,0,0,1,0,385,176,113,53,0,0,0,1,0,0,0,199980,40108.37464,NA,1,NA,1688.67563328,566.45624
"32008400",1631,204,301705,4820107,"32","jackson",0,0,0,"iowa",0,0,0,0,0,NA,NA,22,9,5,3,0,0,0,1,0,0,0,9944,3461.801684,NA,1,NA,1188.790973016,254.8019
"38011300",1632,204,638382,5322148,"38","lake",0,0,0,"raven",0,0,0,0,0,1,0,1129,648,383,135,0,0,0,1,0,0,0,10625,47390.1634,NA,1,NA,1119.342638976,276.13718
"51003900",1633,204,285596,4891534,"51","murray",0,0,0,"fremont",0,0,0,0,0,1,1,37,23,10,8,0,0,0,1,0,0,0,8329,4405.129127,NA,1,NA,1070.353489656,268.42786
"53000700",1634,204,297741,4820647,"53","nobles",0,0,0,"indian",1,1,0.00490196078431373,0,0,NA,NA,19,5,5,4,0,0,0,1,0,0,0,21848,3503.418809,NA,1,NA,1231.475162976,521.222
"55000500",1635,204,536701,4890314,"55","olmsted",0,0,0,"shady",1,1,0.00490196078431373,0,0,1,1,22,8,7,2,0,0,0,1,0,0,0,153102,0,NA,1,NA,3369.014665752,738.40936
"56099200",1636,204,255357,5145139,"56","otter tail",0,0,0,"haldorsen",0,0,0,0,0,1,1,880,380,165,46,0,0,0,1,0,0,0,58085,1396.313906,NA,1,NA,1816.356353328,291.26624
"77017000",1637,204,351065,5090736,"77","todd",0,0,0,"mccarrahan",0,0,0,0,0,1,1,377,114,54,5,0,0,0,1,0,0,0,24233,3155.321154,NA,1,NA,1229.435669592,125.287994
"86004100",1638,204,434385,4996696,"86","wright",0,0,0,"dean",1,1,0.00490196078431373,0,0,1,1,507,215,108,29,0,0,0,1,0,0,0,132550,800.9915609,NA,1,NA,1618.717626144,674.57666
"16065300",1639,203,652176,5294040,"16","cook",0,0,0,"hog",0,0,0,0,0,1,0,1200,502,202,36,0,0,0,1,0,0,0,5286,23412.46016,NA,1,NA,3257.741189688,276.13718
"18006000",1640,203,429907,5149667,"18","crow wing",0,0,0,"agate",0,0,0,0,0,1,1,730,399,246,81,0,0,0,1,0,0,0,63940,138.8711664,NA,1,NA,1806.091448616,342.99115
"29030300",1641,203,338882,5234534,"29","hubbard",0,0,0,"lost",0,0,0,0,0,1,0,765,355,179,36,0,0,0,1,0,0,0,20718,2464.10315,NA,1,NA,1086.916700088,331.17886
"31028400",1642,203,470049,5283890,"31","itasca",0,0,0,"raddison",1,1,0.00492610837438424,0,0,1,0,688,433,229,56,0,0,0,1,0,0,0,45242,10415.43715,NA,1,NA,1556.420009208,244.5881
"21014200",1643,202,304396,5088282,"21","douglas",0,0,0,"elk",0,0,0,0,0,1,1,772,397,204,71,0,0,0,1,0,0,0,37456,1131.292937,NA,1,NA,1374.425800992,293.05472
"31083900",1644,202,427958,5284306,"31","itasca",0,0,0,"bass",0,0,0,0,0,1,0,633,218,103,35,0,0,0,1,0,0,0,45242,13537.36444,NA,1,NA,1675.957848696,218.39781
"38056100",1645,202,617714,5281988,"38","lake",0,0,0,"mitawan",0,0,0,0,0,1,0,803,308,140,38,0,0,0,1,0,0,0,10625,2574.455174,NA,1,NA,1091.023247664,337.5694
"47003200",1646,202,398134,4993177,"47","meeker",0,0,0,"spring",1,1,0.00495049504950495,0,0,1,1,423,148,69,19,0,0,0,1,0,0,0,23110,32.19146634,NA,1,NA,2285.123223048,501.94193
"69021800",1647,202,570296,5297676,"69","saint louis",0,0,0,"eagles nest no. four",0,0,0,0,0,0,0,531,184,107,36,0,0,0,1,0,0,0,199980,2313.275002,NA,1,NA,1779.37703916,516.6903
"69023000",1648,202,566038,5204757,"69","saint louis",0,0,0,"schultz",0,0,0,0,0,1,0,196,85,43,15,0,0,0,1,0,0,0,199980,17733.78351,NA,1,NA,1807.24661664,396.5866
"69048700",1649,202,559427,5352431,"69","saint louis",0,0,0,"gun",0,0,0,0,0,1,0,356,130,89,46,0,0,0,1,0,0,0,199980,50200.10975,NA,1,NA,1686.528105288,417.50558
"69049300",1650,202,552338,5223711,"69","saint louis",0,0,0,"long",0,0,0,0,0,0,0,234,123,58,21,0,0,0,1,0,0,0,199980,11367.99901,NA,1,NA,1708.866243768,417.50558
"69058300",1651,202,547670,5313665,"69","saint louis",0,0,0,"merritt",0,0,0,0,0,1,0,412,150,63,13,0,0,0,1,0,0,0,199980,19162.46988,NA,1,NA,1691.361670368,481.80472
"31009300",1652,201,478782,5233163,"31","itasca",0,0,0,"little sand",1,1,0.00497512437810945,0,0,1,1,680,235,123,33,0,0,0,1,0,0,0,45242,6610.160481,NA,1,NA,1487.78218464,262.27377
"38003600",1653,201,639934,5269283,"38","lake",0,0,0,"moose",0,0,0,0,0,1,0,621,198,101,39,0,0,0,1,0,0,0,10625,12590.41574,NA,1,NA,1135.855085232,307.95517
"1013200",1654,200,451427,5151299,"1","aitkin",0,0,0,"hanson",1,1,0.005,0,0,1,0,614,260,128,41,0,0,0,1,0,0,0,15583,116.3818764,NA,1,NA,1471.802144928,649.1174
"21024600",1655,200,295893,5102963,"21","douglas",0,0,0,"stockhaven",0,0,0,0,0,1,1,884,509,236,43,0,0,0,1,0,0,0,37456,6895.248754,NA,1,NA,1548.545525592,264.06512
"34019600",1656,200,340496,5003817,"34","kandiyohi",0,0,0,"skataas",0,0,0,0,0,1,0,228,120,87,36,0,0,0,1,0,0,0,42495,618.7527384,NA,1,NA,1491.310809648,190.60043
"4029700",1657,200,339709,5276231,"4","beltrami",0,0,0,"buzzle",0,0,0,0,0,1,1,534,224,94,24,0,0,0,1,0,0,0,46106,8066.41211,NA,1,NA,1502.127107808,225.73776
"47007600",1658,200,389955,4993552,"47","meeker",0,0,0,"darwin",0,0,0,0,0,1,1,407,118,56,18,0,0,0,1,0,0,0,23110,321.2871946,NA,1,NA,1798.73054484,195.99246
"49013300",1659,200,375901,5122366,"49","morrison",0,0,0,"crookneck",1,1,0.005,0,0,1,0,329,154,83,26,0,0,0,1,0,0,0,32821,1610.675693,NA,1,NA,1435.146725256,424.71497
"61009500",1660,200,311300,5049450,"61","pope",0,0,0,"steenerson",0,0,0,0,0,1,0,465,192,100,30,0,0,0,1,0,0,0,11049,1581.889111,NA,1,NA,1253.564645424,346.3827
"69008000",1661,200,581983,5319579,"69","saint louis",0,0,0,"nels",1,1,0.005,0,0,1,0,618,278,153,49,0,0,0,1,0,0,0,199980,12594.70005,NA,1,NA,1873.918259616,498.69592
"70005200",1662,200,462311,4942103,"70","scott",0,0,0,"cynthia",0,0,0,0,0,1,1,312,123,51,15,0,0,0,1,0,0,0,143680,1567.09823,NA,1,NA,1709.187036792,310.98187
"73006400",1663,200,393389,5045101,"73","stearns",0,0,0,"kraemer",0,0,0,0,0,1,1,399,175,107,46,0,0,0,1,0,0,0,155652,1239.822184,NA,1,NA,1766.950679736,421.92877
"76003200",1664,200,322719,5021217,"76","swift",0,0,0,"west sunberg",0,0,0,0,0,1,0,262,147,68,17,0,0,0,1,0,0,0,9419,2815.016049,NA,1,NA,1223.691322656,275.60086
"3065900",1665,199,258099,5195018,"3","becker",0,0,0,"sand",1,1,0.0050251256281407,0,0,1,1,669,273,152,67,0,0,1,0,0,0,0,33734,720.4508588,NA,1,NA,1356.295939224,475.04712
"47006100",1666,199,382053,4984699,"47","meeker",0,0,0,"willie",1,2,0.0100502512562814,0,0,1,1,309,78,49,21,0,0,1,0,0,0,0,23110,153.3519635,NA,1,NA,1349.39801772,562.55664
"8003500",1667,199,363026,4897144,"8","brown",0,0,0,"gilman",0,0,0,0,0,1,1,46,19,14,3,0,0,1,0,0,0,0,25331,476.5945507,NA,1,NA,1175.456698248,209.35469
"29021200",1668,198,347206,5216628,"29","hubbard",0,0,0,"skunk",0,0,0,0,0,1,0,769,378,220,66,0,0,1,0,0,0,0,20718,8438.069558,NA,1,NA,977.68077792,274.82413
"31021900",1669,198,467569,5245499,"31","itasca",0,0,0,"o'reilly",1,1,0.00505050505050505,0,0,1,0,796,447,211,37,0,0,1,0,0,0,0,45242,6418.335838,NA,1,NA,1808.907768888,222.72252
"61021100",1670,198,294146,5064557,"61","pope",0,0,0,"irgens",0,0,0,0,0,1,0,565,293,145,31,0,0,1,0,0,0,0,11049,4915.050553,NA,1,NA,1132.473487512,290.60797
"69007500",1671,198,580925,5321178,"69","saint louis",0,0,0,"hegman",0,0,0,0,0,1,0,599,281,151,49,0,0,1,0,0,0,0,199980,14508.04053,NA,1,NA,1782.074766576,465.3274
"11027300",1672,197,398534,5197090,"11","cass",0,0,0,"widow",1,1,0.0050761421319797,0,0,1,0,837,421,237,72,0,0,1,0,0,0,0,28993,2602.130418,NA,1,NA,1256.490397248,284.831
"14002100",1673,197,253052,5185615,"14","clay",0,0,0,"ten",0,0,0,0,0,1,1,677,285,165,66,0,0,1,0,0,0,0,62875,1108.833149,NA,1,NA,1674.59024052,320.9008
"27014900",1674,197,451212,4987121,"27","hennepin",0,0,0,"spurzem",1,1,0.0050761421319797,0,0,1,1,558,214,98,26,0,0,1,0,0,0,0,1232483,2967.133325,NA,1,NA,3367.741426056,858.6972
"31047300",1675,197,464176,5270408,"31","itasca",0,0,0,"mary",0,0,0,0,0,1,0,778,511,344,131,0,0,1,0,0,0,0,45242,12242.65584,NA,1,NA,1612.008657336,193.86247
"16035300",1676,196,675209,5319708,"16","cook",0,0,0,"omega",0,0,0,0,0,1,0,1044,620,366,117,0,0,1,0,0,0,0,5286,33511.16044,NA,1,NA,3262.058084136,256.34973
"18007600",1677,196,432313,5142005,"18","crow wing",0,0,0,"placid",0,0,0,0,0,1,0,672,344,221,91,0,0,1,0,0,0,0,63940,411.4323505,NA,1,NA,1469.649133824,335.84378
"2001400",1678,196,495883,4997598,"2","anoka",0,0,1,"amelia",0,0,0,0,0,1,1,504,280,171,38,0,0,1,0,0,0,0,345957,104.3703302,NA,1,NA,3444.00096,680.42914
"22007400",1679,196,413245,4852336,"22","faribault",0,0,0,"bass",1,1,0.00510204081632653,0,0,1,1,51,6,1,1,0,0,1,0,0,0,0,13935,6005.179142,NA,1,NA,1120.475842512,417.27533
"26015900",1680,196,269151,5107373,"26","grant",0,0,0,"four mile",0,0,0,0,0,1,0,892,381,180,37,0,0,1,0,0,0,0,5956,319.9203173,NA,1,NA,1628.66580264,315.19815
"31043800",1681,196,461947,5260133,"31","itasca",0,0,0,"sand",1,1,0.00510204081632653,0,0,1,0,842,507,353,121,0,0,1,0,0,0,0,45242,8710.949947,NA,1,NA,1525.45230684,222.72252
"38058000",1682,196,617499,5304052,"38","lake",0,0,0,"horseshoe",0,0,0,0,0,1,0,1058,468,243,68,0,0,1,0,0,0,0,10625,20344.0514,NA,1,NA,1121.118351312,256.34973
"47006400",1683,196,387897,4985298,"47","meeker",0,0,1,"erie",1,1,0.00510204081632653,0,0,1,1,340,90,54,25,0,0,1,0,0,0,0,23110,3646.013285,NA,1,NA,1048.03946448,378.45914
"69009200",1684,196,585202,5330489,"69","saint louis",0,0,0,"gull",0,0,0,0,0,1,0,576,246,115,45,0,0,1,0,0,0,0,199980,21739.78958,NA,1,NA,1676.260551936,491.42108
"7002400",1685,196,431329,4866135,"7","blue earth",0,0,0,"cottonwood",1,1,0.00510204081632653,0,0,1,1,56,14,3,2,0,0,1,0,0,0,0,66441,4740.342558,NA,2,NA,1416.511844736,427.2671
"18011700",1686,195,422402,5146967,"18","crow wing",0,0,0,"black hoof",1,1,0.00512820512820513,0,0,1,1,740,417,225,77,0,0,1,0,0,0,0,63940,421.989603,NA,1,NA,1596.978667704,421.59894
"38064100",1687,195,608169,5313680,"38","lake",0,0,0,"jasper",0,0,0,0,0,1,0,965,379,192,62,0,0,1,0,0,0,0,10625,16033.12866,NA,1,NA,1062.09692904,274.82413
"11016800",1688,194,411609,5198862,"11","cass",0,0,0,"mccarthey",0,0,0,0,0,1,1,815,400,207,40,0,0,1,0,0,0,0,28993,4319.51512,NA,1,NA,1117.097794824,185.66194
"16018800",1689,193,691914,5308583,"16","cook",0,0,0,"kemo",0,0,0,0,0,1,0,797,457,246,73,0,0,1,0,0,0,0,5286,16776.13189,NA,1,NA,3280.588462992,256.34973
"18010500",1690,193,424289,5135779,"18","crow wing",0,0,0,"pointon",0,0,0,0,0,1,0,661,348,197,46,0,0,1,0,0,0,0,63940,1810.95893,NA,1,NA,1462.176312192,303.63013
"18026900",1691,193,413370,5173579,"18","crow wing",0,0,1,"island",0,0,0,0,0,0,1,968,425,198,69,0,0,1,0,0,0,0,63940,12488.51302,NA,1,NA,1933.998272808,252.82141
"18034000",1692,193,403495,5147374,"18","crow wing",0,0,0,"little hubert",0,0,0,0,0,1,0,821,325,164,51,0,0,1,0,0,0,0,63940,2142.639749,NA,1,NA,1369.433125272,303.63013
"21030500",1693,193,291553,5085590,"21","douglas",0,0,0,"venus",0,0,0,0,0,1,0,795,400,210,68,0,0,1,0,0,0,0,37456,6483.393008,NA,1,NA,1465.433464416,245.14273
"29009000",1694,193,358381,5203511,"29","hubbard",0,0,0,"deer",0,0,0,0,0,1,1,779,373,177,59,0,0,1,0,0,0,0,20718,1083.78207,NA,1,NA,1474.968399672,306.76715
"3033900",1695,193,294381,5219819,"3","becker",0,0,0,"jack haw",0,0,0,0,0,1,0,718,283,142,44,0,0,1,0,0,0,0,33734,7168.87735,NA,1,NA,1326.76541028,251.38847
"34028300",1696,193,331565,5001947,"34","kandiyohi",0,0,0,"saint johns",0,0,0,0,0,1,0,211,115,59,14,0,0,1,0,0,0,0,42495,583.828764,NA,1,NA,1561.392644976,176.27751
"56002200",1697,193,321564,5115077,"56","otter tail",0,0,0,"horsehead",0,0,0,0,0,1,1,694,207,98,28,0,0,1,0,0,0,0,58085,694.2801529,NA,1,NA,1813.540629,323.75726
"75007400",1698,193,276842,5066041,"75","stevens",0,0,0,"middle pomme de terre",0,0,0,0,0,1,1,526,210,90,20,0,0,1,0,0,0,0,9693,286.6423894,NA,1,NA,1285.152005664,370.21854
"16037300",1699,192,670474,5289813,"16","cook",0,0,0,"christine",1,1,0.00520833333333333,0,0,0,0,1012,335,104,36,0,0,1,0,0,0,0,5286,10040.69056,NA,1,NA,3241.088517168,393.95975
"21020600",1700,192,299322,5098486,"21","douglas",0,0,0,"baumbach",0,0,0,0,0,1,1,851,466,249,44,0,0,1,0,0,0,0,37456,5246.102999,NA,1,NA,1384.97959116,245.14273
"3043000",1701,192,285260,5211609,"3","becker",0,0,0,"st. clair",1,1,0.00520833333333333,0,0,1,1,750,246,111,34,0,0,1,0,0,0,0,33734,5728.019163,NA,1,NA,1486.58103708,310.35406
"32005800",1702,192,321928,4854113,"32","jackson",0,0,0,"timber",1,1,0.00520833333333333,0,0,1,1,52,24,14,2,0,0,1,0,0,0,0,9944,156.6196629,NA,1,NA,1976.21697924,642.2599
"6018800",1703,192,223395,5046165,"6","big stone",0,0,0,"unnamed",0,0,0,0,0,1,0,104,66,35,21,0,0,1,0,0,0,0,5050,4560.805113,NA,1,NA,3168.090727848,249.19286
"69053600",1704,192,548404,5233917,"69","saint louis",0,0,0,"morcom",1,1,0.00520833333333333,0,0,1,0,245,109,73,28,0,0,1,0,0,0,0,199980,8549.464342,NA,1,NA,1585.801571376,498.23032
"16064600",1705,191,650511,5287208,"16","cook",0,0,0,"finger",0,0,0,0,0,1,0,1144,379,159,38,0,0,1,0,0,0,0,5286,19259.99755,NA,1,NA,3259.787029128,274.82413
"13001100",1706,190,516209,5023546,"13","chisago",0,0,0,"ogrens",0,0,0,0,0,1,0,328,145,83,38,0,0,1,0,0,0,0,54748,1662.707356,NA,1,NA,1794.49955604,225.68869
"18041500",1707,190,400605,5183783,"18","crow wing",0,0,0,"jail",0,0,0,0,0,1,0,905,453,206,53,0,0,1,0,0,0,0,63940,4105.292559,NA,1,NA,1301.211985176,263.47748
"27009500",1708,190,461085,4981094,"27","hennepin",0,0,0,"gleason",0,0,0,0,0,1,1,557,232,119,31,0,0,1,0,0,0,0,1232483,131.2218913,NA,1,NA,3927.114788496,717.5327
"31031700",1709,190,469117,5290348,"31","itasca",0,0,0,"larson",1,1,0.00526315789473684,0,0,1,0,649,348,176,37,0,0,1,0,0,0,0,45242,3903.197984,NA,1,NA,1385.0681604,243.85039
"56114900",1710,190,290114,5163362,"56","otter tail",0,0,0,"berger",0,0,0,0,0,1,1,1028,443,222,69,0,0,1,0,0,0,0,58085,2022.00757,NA,1,NA,1813.451970048,258.8938
"66004700",1711,190,464457,4908859,"66","rice",0,0,1,"hunt",1,1,0.00526315789473684,0,0,1,1,129,57,34,12,0,0,1,0,0,0,0,65622,4326.068601,NA,1,NA,1373.201140344,447.38022
"69015200",1712,190,578892,5280208,"69","saint louis",0,0,0,"iron",0,0,0,0,0,1,0,493,136,52,6,0,0,1,0,0,0,0,199980,19202.29528,NA,1,NA,2213.129054688,423.28012
"69068500",1713,190,534334,5362602,"69","saint louis",0,0,0,"o'leary",0,0,0,0,0,1,0,231,118,55,20,0,0,1,0,0,0,0,199980,31512.65412,NA,1,NA,1687.618934856,284.67743
"4033100",1714,189,343966,5294506,"4","beltrami",0,0,0,"dellwater",1,1,0.00529100529100529,0,0,1,1,380,181,125,49,0,0,1,0,0,0,0,46106,3843.866945,NA,1,NA,1391.221166856,247.2271
"1007000",1715,188,470997,5166215,"1","aitkin",0,0,0,"round",1,1,0.00531914893617021,0,0,1,0,421,143,54,15,0,0,1,0,0,0,0,15583,3825.46153,NA,1,NA,1095.462821136,418.99957
"11050200",1716,188,374050,5199833,"11","cass",0,0,0,"crystal",1,1,0.00531914893617021,0,0,1,0,797,384,213,55,0,0,1,0,0,0,0,28993,4167.220754,NA,1,NA,1081.92427428,279.28656
"15000500",1717,188,328146,5233251,"15","clearwater",0,0,0,"ozawindib",1,1,0.00531914893617021,0,0,1,0,769,343,207,62,0,0,1,0,0,0,0,8827,2103.888653,NA,1,NA,1188.821810448,508.04684
"16047600",1718,188,663423,5303960,"16","cook",0,0,0,"kelly",0,0,0,0,0,0,0,1166,661,296,78,0,0,1,0,0,0,0,5286,26091.8151,NA,1,NA,3257.746852224,256.34973
"27004700",1719,188,469669,4964969,"27","hennepin",0,0,1,"bush",1,1,0.00531914893617021,0,0,1,1,448,246,128,35,0,0,1,0,0,0,0,1232483,621.3139509,NA,1,NA,3299.885917896,735.1743
"29023900",1720,188,352131,5248393,"29","hubbard",0,0,0,"spearhead",0,0,0,0,0,1,1,772,237,70,19,0,0,1,0,0,0,0,20718,6798.962951,NA,1,NA,1079.653569576,293.85764
"38022500",1721,188,637140,5319449,"38","lake",0,0,0,"sagus",0,0,0,0,0,1,0,1144,666,389,139,0,0,1,0,0,0,0,10625,44477.53644,NA,1,NA,1119.675910512,256.34973
"56007400",1722,188,311086,5117936,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,0,848,305,158,62,0,0,1,0,0,0,0,58085,5224.567309,NA,1,NA,1615.059837216,271.49606
"69085700",1723,188,509615,5259529,"69","saint louis",0,0,0,"longyear",0,0,0,0,0,1,1,485,128,52,4,0,0,1,0,0,0,0,199980,259.2564993,NA,1,NA,2236.178940408,399.10764
"14003000",1724,187,253666,5184541,"14","clay",0,0,0,"fifteen",1,1,0.0053475935828877,0,0,1,1,690,295,172,67,0,0,1,0,0,0,0,62875,1628.295113,NA,1,NA,1647.258847464,384.7535
"38081600",1725,187,589853,5330446,"38","lake",0,0,0,"moosecamp",0,0,0,0,0,1,0,628,233,109,48,0,0,1,0,0,0,0,10625,21046.38969,NA,1,NA,1065.93637836,293.85764
"68000400",1726,187,313622,5389123,"68","roseau",0,0,0,"hayes",1,1,0.0053475935828877,0,0,1,1,7,3,2,1,0,0,1,0,0,0,0,15626,13598.01247,NA,1,NA,1139.280438912,417.27533
"71014200",1727,187,426738,5043243,"71","sherburne",0,0,0,"rice",0,0,0,0,0,1,1,400,125,36,8,0,0,1,0,0,0,0,93528,1151.936129,NA,1,NA,1488.771310704,336.7429
"1017400",1728,186,438710,5144880,"1","aitkin",0,0,0,"thornton",0,0,0,0,0,1,1,656,329,208,89,0,0,1,0,0,0,0,15583,4084.64308,NA,1,NA,1385.952246528,297.02567
"11012100",1729,186,418121,5211156,"11","cass",0,0,0,"mabel",1,1,0.00537634408602151,0,0,1,0,745,282,130,30,0,0,1,0,0,0,0,28993,101.5159536,NA,1,NA,4024.040024184,409.7092
"16049500",1730,186,660105,5306284,"16","cook",0,0,0,"smoke",0,0,0,0,0,1,0,1184,714,332,81,0,0,1,0,0,0,0,5286,29169.11728,NA,1,NA,3257.485531848,256.34973
"16065900",1731,186,653754,5302561,"16","cook",0,0,0,"beth",0,0,0,0,0,0,0,1204,684,293,49,0,0,1,0,0,0,0,5286,29403.79786,NA,1,NA,3257.485531848,256.34973
"18000900",1732,186,431113,5116773,"18","crow wing",0,0,0,"erskine",1,1,0.00537634408602151,0,0,1,0,477,161,77,40,0,0,1,0,0,0,0,63940,7369.293537,NA,1,NA,1665.221577912,331.8165
"31059700",1733,186,452414,5252740,"31","itasca",0,0,0,"amen",0,0,0,0,0,0,0,825,464,248,90,0,0,1,0,0,0,0,45242,1560.514558,NA,1,NA,1579.760717736,208.2671
"38053900",1734,186,613937,5254803,"38","lake",0,0,0,"cloquet",1,1,0.00537634408602151,0,0,1,0,380,140,31,8,0,0,1,0,0,0,0,10625,12926.84449,NA,1,NA,1075.017558864,372.4778
"70006900",1735,186,463488,4944323,"70","scott",0,0,0,"fish",1,1,0.00537634408602151,0,0,1,1,325,140,51,18,0,0,1,0,0,0,0,143680,2592.044664,NA,1,NA,1839.916484592,458.69962
"86028400",1736,186,408347,5017084,"86","wright",0,0,1,"augusta",0,0,0,0,0,1,1,468,250,137,45,0,0,1,0,0,0,0,132550,2024.258652,NA,1,NA,1471.694575968,389.1079
"1004500",1737,185,481205,5197261,"1","aitkin",0,0,0,"blackface",1,1,0.00540540540540541,0,0,1,0,390,111,61,22,0,0,1,0,0,0,0,15583,2181.884365,NA,1,NA,1130.274323856,464.15994
"11035000",1738,185,386229,5185131,"11","cass",0,0,0,"bowen",1,1,0.00540540540540541,0,0,1,0,844,399,189,61,0,0,1,0,0,0,0,28993,384.9560059,NA,1,NA,1394.709716232,331.37866
"15009700",1739,185,320162,5319729,"15","clearwater",0,0,0,"roosevelt",0,0,0,0,0,1,0,207,55,19,14,0,0,1,0,0,0,0,8827,9450.984875,NA,1,NA,1108.449419184,233.35844
"18004800",1740,185,435632,5133469,"18","crow wing",0,0,0,"partridge",1,1,0.00540540540540541,0,0,1,0,602,295,184,62,0,0,1,0,0,0,0,63940,1045.597622,NA,1,NA,1469.118705216,405.47385
"18021100",1741,185,423977,5180348,"18","crow wing",0,0,0,"blue",0,0,0,0,0,0,0,933,361,192,58,0,0,1,0,0,0,0,63940,1783.756744,NA,1,NA,1546.703676288,291.22998
"18032100",1742,185,404490,5138271,"18","crow wing",0,0,0,"mud",0,0,0,0,0,1,0,719,301,145,29,0,0,1,0,0,0,0,63940,705.5684553,NA,1,NA,1588.035090456,314.12534
"29016900",1743,185,350374,5198708,"29","hubbard",0,0,0,"peysenske",0,0,0,0,0,1,0,743,322,146,39,0,0,1,0,0,0,0,20718,677.3536879,NA,1,NA,1331.2509996,326.09152
"31067000",1744,185,453863,5268604,"31","itasca",0,0,0,"big ole",0,0,0,0,0,0,0,807,502,352,125,0,0,1,0,0,0,0,45242,1639.393411,NA,1,NA,1513.542660768,208.2671
"31122900",1745,185,493639,5245439,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,1,0,675,205,92,11,0,0,1,0,0,0,0,45242,2763.887295,NA,1,NA,1577.648185968,227.37833
